runtime,annotation_version,input_type
Dec-16-2023-15:25:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-23-2024-15:58:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-11-2023-14:38:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-30-2024-20:39:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-24-2024-21:00:13,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-28-2024-04:14:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2023-05:24:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-16:03:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-29-2024-17:17:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-28-2024-14:44:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-01-2024-14:23:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-17:40:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-07-2023-23:58:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-05-2024-12:37:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-21:37:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-03-2024-18:36:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-03-2023-19:36:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-18-2024-13:07:29,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-11-2023-23:02:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-26-2024-16:49:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-10-2024-17:02:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-09-2024-14:40:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-16-2024-02:02:11,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-16-2024-16:55:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-17:13:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-11-2024-20:07:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2023-13:20:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-16:05:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-28-2023-01:58:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-22:34:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:10:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2024-11:22:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:23:49,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-28-2023-14:27:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-28-2024-20:59:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-15-2024-00:40:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-12-2023-20:20:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-29-2023-01:23:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-11-2024-13:27:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-16:35:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-22-2023-16:29:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:07:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-20:35:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-07-2023-23:44:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-24-2024-13:38:47,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-02-2024-14:50:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-04-2024-19:53:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-02-2024-16:36:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-07-2024-05:04:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-16-2024-11:16:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-19-2024-14:14:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-07:57:14,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-18-2023-17:30:14,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-10-2023-03:23:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-01-2024-10:33:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-05-2024-05:16:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:13:59,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-31-2024-23:48:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-20-2024-09:49:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-10-2024-16:54:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-24-2024-03:11:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-17:53:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-09-2023-21:15:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-13-2024-15:09:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-23:43:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-20-2023-15:02:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-11-2024-21:29:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:19:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-24-2024-12:32:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-07-2023-12:27:59,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jan-12-2024-21:29:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-26-2023-18:19:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2023-09:47:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-27-2023-17:50:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-21-2023-14:02:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-19-2024-13:27:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-21-2024-15:10:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-12-2023-12:01:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2024-09:21:50,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-01-2024-22:02:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-19:21:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-03-2024-09:07:30,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-29-2024-23:48:03,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-22-2024-23:39:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-13:54:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-30-2023-03:12:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-20-2023-08:59:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-02-2023-15:00:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-28-2023-15:58:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-30-2024-02:52:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-27-2024-13:31:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-17-2024-13:39:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-29-2024-16:04:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-07-2024-20:53:14,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-17-2023-17:10:53,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-24-2023-07:14:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-05-2023-16:58:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-20:53:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-09:39:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-09:39:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-25-2024-10:47:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-29-2023-02:43:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-28-2024-17:09:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-08-2024-16:53:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-10-2024-07:25:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-16-2024-10:23:09,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-27-2024-00:59:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-24-2023-13:44:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-07-2024-19:43:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-19-2024-17:14:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2023-21:59:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-29-2024-13:42:39,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-30-2024-10:25:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-16-2024-13:03:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-12-2023-18:15:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-20:36:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-28-2024-18:22:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-07-2024-04:40:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-20-2024-14:39:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-20-2023-14:55:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-29-2023-16:43:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2024-14:44:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-10-2024-02:36:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-09-2024-06:04:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-22-2024-14:30:35,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-28-2024-17:17:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-09:42:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-22-2023-19:03:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-25-2024-18:45:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-22:32:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-16-2024-15:33:05,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-17-2024-19:08:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-17-2024-15:49:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-31-2024-03:07:54,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-19-2023-23:41:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-22-2024-15:32:02,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-14-2024-12:01:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-23-2024-19:42:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-05-2023-14:05:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-10:01:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-10:01:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-10:00:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-10:00:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-10:01:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-10:01:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-10:01:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-10:01:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-10:00:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-10:00:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-11-2024-15:00:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-28-2024-13:26:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-08-2024-16:50:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-29-2024-23:12:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:20:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2023-06:05:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-01-2024-10:55:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-18-2024-20:09:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-20-2023-09:32:21,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-27-2024-10:37:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-02-2024-21:09:39,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-13-2024-20:04:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-24-2024-18:03:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-28-2023-13:20:51,whole_genome_v1_jul-03-2019.csv,Wormbase.ID
Feb-20-2024-15:37:49,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-30-2023-04:48:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-08-2024-17:22:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-18:26:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-03-2023-19:31:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-26-2024-20:41:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-18:00:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-11-2023-23:06:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-20:37:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2024-15:47:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-09-2024-15:56:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-15-2023-16:39:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-14-2024-21:15:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-16-2023-17:53:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-11-2024-19:06:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-31-2023-18:35:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-13-2024-20:06:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-01-2024-13:47:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-06-2023-01:03:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-17-2024-18:45:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2023-20:00:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-07-2024-02:18:24,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jul-31-2024-13:27:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-09-2024-00:11:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-10-2024-06:44:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-29-2023-18:50:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-24-2023-17:08:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-22:02:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-12-2023-13:22:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2024-13:48:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2023-23:21:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:30:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:29:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:30:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:28:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:28:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:29:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:29:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:30:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:29:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:29:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-16:29:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-15:33:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:13:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-29-2024-03:23:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-14-2023-01:55:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-31-2023-00:16:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2024-05:37:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-24-2024-16:32:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-08-2024-11:51:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-17-2024-15:13:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-08-2024-06:43:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-18-2024-12:09:23,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jan-30-2024-16:18:03,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-20:00:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2024-20:54:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-29-2023-17:40:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2023-01:21:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-10-2024-11:57:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-27-2024-17:57:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-21-2024-11:33:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-23-2024-20:40:18,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jul-16-2024-21:21:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-17-2024-14:45:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-11-2023-13:33:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-11-2023-13:33:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-17-2024-14:40:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-05-2024-10:08:42,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-15-2024-13:57:12,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-28-2024-17:29:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2023-13:49:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-21-2024-21:38:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-16-2024-00:07:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-16-2024-13:13:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-15:59:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-20-2024-13:10:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-26-2024-07:25:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:03:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-15-2023-16:34:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-22-2024-15:55:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-29-2024-15:57:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-07-2024-08:58:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-20-2023-18:57:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-24-2024-19:43:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-20:47:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-09-2024-22:54:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-01-2024-15:47:21,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-05-2023-19:50:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-03-2024-20:37:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-01-2024-14:25:00,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-28-2023-19:42:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-30-2023-22:23:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-20-2024-12:54:47,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-04-2024-13:43:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:13:06,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-12-2024-16:59:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-21-2023-14:16:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-21-2023-14:16:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-21-2023-14:16:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-21-2023-14:16:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-03-2024-08:09:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-09:39:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-04-2024-19:48:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-25-2024-20:23:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-09-2024-15:42:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-13-2024-07:21:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-02-2024-21:45:25,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-28-2023-21:20:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-20-2024-19:42:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-24-2024-17:38:01,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-09-2024-12:50:22,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-28-2023-21:15:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-07:03:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-22-2023-20:27:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-03:14:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-20:21:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2023-16:21:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-22-2024-20:36:33,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-29-2023-19:41:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-09-2024-20:16:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-06-2023-00:40:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-10-2024-19:23:23,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jan-28-2024-18:49:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2023-15:25:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-22:45:40,ORF_only_v2_nov-11-2021.csv,Wormbase.ID
Sep-21-2023-08:57:55,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-08-2024-02:01:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-22-2024-16:00:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-22-2023-20:23:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-07-2024-16:16:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-17-2023-18:58:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-23:11:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-30-2023-03:57:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-30-2024-00:10:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-19:29:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-19:30:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-19:30:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-19:30:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-19:30:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-19:30:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-02-2023-14:31:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-06-2023-03:15:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-09-2023-08:41:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-09-2023-08:41:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-09-2023-08:41:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-09-2023-08:41:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-25-2024-19:34:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-05-2023-15:48:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-07-2024-05:29:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-05-2024-03:07:32,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-28-2024-21:50:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-04-2024-12:51:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-08-2024-12:26:54,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-20-2023-09:04:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-04-2023-23:36:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:14:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-12-2023-21:58:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
